fundratio	https://apiank.matriksdata.com/dumrul/v1/fund-analtyics/fundratio	get	symbol|date|top	gz=False
fundsDeepTopAnalysis	https://apiank.matriksdata.com/dumrul/v1/funds-deep-top-analysis	get	period|fund	gz=False
newBusiness	https://apiank.matriksdata.com/dumrul/v1/new-business-api	get	symbol|start|end	gz=False
userSettings	https://apiank.matriksdata.com/dumrul/v1/user	get	hardwareId|appCode|clientType|clientId	gz=False
historicEquities	https://apiank.matriksdata.com/dumrul/v1/historic-equities	get	symbol|start|end|top|agents	gz=False
historicEquitiesV2	https://apiank.matriksdata.com/dumrul/v2/historic-equities	get	symbol|start|end|agents	gz=False
ratingScore	https://apiank.matriksdata.com/dumrul/v1/rating-score	get	symbol|sector	gz=False
fundamentalDashboard	https://apiank.matriksdata.com/dumrul/v1/fundamental-dashboard	get	symbol|currency|unadjusted	gz=False
brokerPositions	https://apiank.matriksdata.com/dumrul/v1/broker-positions	get	start|end|agent	gz=False
pages	https://apiank.matriksdata.com/dumrul/v1/pages	get	page|type	gz=False
bonds	https://apiank.matriksdata.com/dumrul/v1/bonds	get	isin	gz=False
sessionStats	https://apiank.matriksdata.com/dumrul/v1/session-stats	get	date|symbols|index|type|symbolType|sectorCode	gz=False
stockExplorer	https://api.matriksdata.com/dumrul/v1/stock-explorer	get		gz=False
historicPortfolio	https://apiank.matriksdata.com/dumrul/v1/historic-portfolio-return	post		gz=False
stockTrading	https://apiank.matriksdata.com/dumrul/v1/stock-trading	get	symbol|start|end|type	gz=False
stockAssetReport	https://apiank.matriksdata.com/dumrul/v1/stock-asset-report	get	start|end	gz=False
shareBuyback	https://apiank.matriksdata.com/dumrul/v1/share-buyback	get	symbol|start|end|startbuyback|endbuyback	gz=False
relativeReturn	https://apiank.matriksdata.com/dumrul/v1/relative-return	get	symbol|indexes|relativeSymbol|period	gz=False
companySales	https://apiank.matriksdata.com/dumrul/v1/company-sales	get	symbol|period	gz=False
shortSales	https://apiank.matriksdata.com/dumrul/v1/short-sales	get	symbol|start|end	gz=False
shortSalesAnalyse	https://apiank.matriksdata.com/dumrul/v1/short-sales/analyse	get		gz=False
historicMargin	https://apiank.matriksdata.com/dumrul/v1/historic-margin	get	symbol	gz=False
historicRatio	https://apiank.matriksdata.com/dumrul/v1/historic-ratio	get	symbol|start|end	gz=False
riskometre	https://apiank.matriksdata.com/dumrul/v1/riskometre	get	symbol|period	gz=False
fundamentalRatingRanker	https://apiank.matriksdata.com/dumrul/v1/fundamental-rating/ranker	get	top|period|type	gz=False
fundamentalRatingHistoric	https://apiank.matriksdata.com/dumrul/v1/fundamental-rating/historic	get	symbol|start|end	gz=False
fundamentalKey	https://apiank.matriksdata.com/dumrul/v1/fundamental-key	get	symbols|periods|keys	gz=False
fundamentalKeyInfo	https://apiank.matriksdata.com/dumrul/v1/fundamental-key	get		gz=False
sessionController	https://apiank.matriksdata.com/dumrul/v1/session-controller	get		gz=False
fundsVolume	https://apiank.matriksdata.com/dumrul/v1/funds-volume	get	kind|year|type|period	gz=False
indicators.bar/indicators/docs	https://apiank.matriksdata.com/dumrul/v1/tick/bar/indicators/docs	get		gz=False
indicators.bar/indicators	https://apiank.matriksdata.com/dumrul/v1/tick/bar/indicators	get	start|end|symbol|period|indicatorName|divisorSymbol	gz=False
indicators.derived-bar/indicators	https://apiank.matriksdata.com/dumrul/v1/tick/derived-bar/indicators	get	start|end|symbol|period|indicatorName|divisorSymbol	gz=False
brokerOffers.offers	https://apiank.matriksdata.com/dumrul/v1/broker-offers	get	start|end|symbol|top	gz=False
brokerOffers.target	https://apiank.matriksdata.com/dumrul/v1/broker-offers/target	get		gz=False
dataAtlas	https://apiank.matriksdata.com/dumrul/v1/data-atlas	get	lang|key|symbol	gz=False
